symbol,code,market,name,industry_code,industry_name,trade_group,parent_group,major_bucket,subindustry,role,leader_eligible,strategy_sector,strategy_group,strategy_size_group,liquidity_size_bucket,liquidity_rank,liquidity_percentile,amount_120d_median,amount_120d_mean,traded_days_120d,latest_price_date,latest_close,latest_volume,strategy_group_source,strategy_group_confidence,strategy_group_review_needed,classification_source,source_confidence,subindustry_source,true_market_cap_rank,true_market_cap_bucket,true_market_cap_percentile,market_cap_ntd,market_cap_ntd_billion,shares_outstanding,source_date_price,market_cap_source
8163.TW,8163,TWSE,達方,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,953,0.5785745905267818,20110875.673948288,29794465.705491908,120.0,2026-06-18,44.95000076293945,7651755.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,631.0,cap_501_1000,0.6808510638297872,11774000042.05,11.77400004205,280000001.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6933.TW,6933,TWSE,AMAX-KY,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,955,0.5776892430278884,20092250.0,58048061.62083333,120.0,2026-06-18,157.0,93050.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,908.0,cap_501_1000,0.5405268490374873,6357720000.0,6.35772,42384800.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
3712.TW,3712,TWSE,永崴投控,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1025,0.5467020805666224,16515734.34780693,24318479.556036964,120.0,2026-06-18,17.649999618530273,512232.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1085.0,cap_1001_plus,0.4508611955420466,4432358628.0,4.432358628,246242146.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6150.TWO,6150,TPEX,撼訊,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1051,0.5351925630810093,15496983.832523346,22515791.72317847,120.0,2026-06-18,64.30000305175781,281250.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1296.0,cap_1001_plus,0.3439716312056737,3011954865.5,3.0119548655,48345985.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
8076.TWO,8076,TPEX,伍豐,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1092,0.5170429393536964,13574818.992080688,19964029.18288844,120.0,2026-06-18,25.75,1631563.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,812.0,cap_501_1000,0.5891590678824721,7772881547.200001,7.772881547200001,292213592.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3625.TWO,3625,TPEX,西勝,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1148,0.4922532093846835,11064552.018875122,14605610.052496782,120.0,2026-06-18,15.800000190734863,182001.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1591.0,cap_1001_plus,0.1945288753799392,1730838489.75,1.73083848975,114246765.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3594.TWO,3594,TPEX,磐儀,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1202,0.4683488269145639,9326522.77021408,24547797.48330403,120.0,2026-06-18,47.95000076293945,216011.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1117.0,cap_1001_plus,0.4346504559270516,4236120005.7,4.2361200057,95948358.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6922.TWO,6922,TPEX,宸曜,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1203,0.4679061531651173,9314448.0,18792865.39583333,120.0,2026-06-18,186.0,157049.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1012.0,cap_1001_plus,0.4878419452887538,5132367765.0,5.132367765,27155385.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3349.TWO,3349,TPEX,寶德,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1211,0.464364763169544,9159949.751853945,13701743.627884408,120.0,2026-06-18,18.25,69020.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1873.0,cap_1001_plus,0.0516717325227963,822378916.8000001,0.8223789168000001,46071648.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3071.TWO,3071,TPEX,協禧,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1214,0.463036741921204,9068334.880298616,21501931.768657908,120.0,2026-06-18,33.20000076293945,904704.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1200.0,cap_1001_plus,0.3926038500506585,3591500000.0,3.5915,110000000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3611.TWO,3611,TPEX,鼎翰,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1254,0.4453297919433377,8010197.0,10225602.825,120.0,2026-06-18,193.0,35004.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,742.0,cap_501_1000,0.6246200607902735,9106712411.0,9.106712411,47554634.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3577.TWO,3577,TPEX,泓格,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1264,0.4409030544488712,7826034.099626541,10462354.79221995,120.0,2026-06-18,121.5,447200.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,799.0,cap_501_1000,0.5957446808510638,8091655104.5,8.0916551045,63965653.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6928.TW,6928,TWSE,攸泰科技,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1330,0.4116865869853917,6756104.558094025,10198160.27269996,120.0,2026-06-18,47.95000076293945,90010.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1184.0,cap_1001_plus,0.400709219858156,3698000000.0,3.698,86000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
3540.TWO,3540,TPEX,曜越,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1334,0.4099158919876051,6692091.970478058,9112700.527132446,120.0,2026-06-18,25.5,552877.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1492.0,cap_1001_plus,0.2446808510638297,2153692974.0,2.153692974,84458548.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
5426.TWO,5426,TPEX,振發,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1348,0.4037184594953519,6421327.813343048,8289482.361641373,120.0,2026-06-18,37.900001525878906,1451402.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1055.0,cap_1001_plus,0.4660587639311043,4666310000.0,4.66631,143800000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6277.TW,6277,TWSE,宏正,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1380,0.3895528995130588,5883696.1039123535,12322127.779137485,120.0,2026-06-18,72.4000015258789,315005.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,765.0,cap_501_1000,0.612968591691996,8745289351.2,8.7452893512,119471166.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6161.TWO,6161,TPEX,捷波,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1466,0.3514829570606462,4686800.376893997,5738612.147237841,120.0,2026-06-18,52.79999923706055,126500.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1310.0,cap_1001_plus,0.3368794326241134,2929972551.7000003,2.9299725517,56237477.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
3325.TWO,3325,TPEX,旭品,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1557,0.3111996458610004,3689079.072177887,4229374.336331634,120.0,2026-06-18,12.600000381469728,179153.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1670.0,cap_1001_plus,0.1545086119554204,1399141347.0,1.399141347,110168610.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6570.TWO,6570,TPEX,維田,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1683,0.2554227534307215,2504098.02479744,3304733.5981868804,120.0,2026-06-18,54.59999847412109,226031.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1494.0,cap_1001_plus,0.2436676798378926,2152911860.0,2.15291186,37119170.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4987.TWO,4987,TPEX,科誠,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1684,0.2549800796812749,2503529.5999908447,5722973.053223101,120.0,2026-06-18,,,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,,,,,,,,
5356.TWO,5356,TPEX,協益,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1696,0.249667994687915,2452233.718734741,3793860.276846132,120.0,2026-06-18,28.0,173050.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1322.0,cap_1001_plus,0.3308004052684904,2869664000.0,2.869664,103040000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6128.TW,6128,TWSE,上福,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1732,0.2337317397078353,2190382.8461561203,3520946.245603307,120.0,2026-06-18,21.0,164864.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1388.0,cap_1001_plus,0.2973657548125633,2590051422.0,2.590051422,127588740.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
3287.TWO,3287,TPEX,廣寰科,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1764,0.2195661797255422,1966550.0507354736,2979819.787018849,120.0,2026-06-18,33.54999923706055,164096.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1649.0,cap_1001_plus,0.1651469098277609,1477408228.8,1.4774082288,43970483.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6160.TWO,6160,TPEX,欣技,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1765,0.2191235059760956,1963317.0213651657,2319041.5766672515,120.0,2026-06-18,16.799999237060547,65000.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1767.0,cap_1001_plus,0.105369807497467,1133494936.0,1.133494936,68489120.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6577.TWO,6577,TPEX,勁豐,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1770,0.2169101372288623,1939787.5785217285,2264932.952093188,120.0,2026-06-18,75.69999694824219,99046.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1046.0,cap_1001_plus,0.4706180344478217,4774781527.5,4.7747815275,60060145.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6441.TWO,6441,TPEX,廣錠,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1793,0.2067286409915891,1746035.1121473312,4195445.87461057,120.0,2026-06-18,22.700000762939453,69001.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1710.0,cap_1001_plus,0.1342451874366768,1295637824.7,1.2956378247,53318429.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
5215.TW,5215,TWSE,科嘉-KY,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1825,0.1925630810092962,1571674.9992370603,2084677.698989709,120.0,2026-06-18,45.34999847412109,204003.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1333.0,cap_1001_plus,0.3252279635258358,2830850000.0,2.83085,64337500.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
3652.TW,3652,TWSE,精聯,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1888,0.1646746347941566,1235299.991607666,2200951.0673278808,120.0,2026-06-18,40.20000076293945,2839789.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1415.0,cap_1001_plus,0.2836879432624113,2451933375.0,2.451933375,75097500.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
3494.TW,3494,TWSE,誠研,25,電腦及週邊設備業,computer_general,computer,computer,computer_general,member,False,computer_hardware,computer_general,computer_general__small,small,1904,0.1575918548030102,1157955.5988440514,2245611.989971598,120.0,2026-06-18,8.050000190734863,134985.0,trade_group_exact,high,True,legacy_subindustry_rule,medium,official_code_fallback,1885.0,cap_1001_plus,0.0455927051671732,770724000.0000001,0.7707240000000001,94800000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
